label,message,message_clean,message_tokens,message_no_stopwords,message_lemmatized,message_final
0,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""",an amazing quote  sometimes in life its difficult to decide whats wrong a lie that brings a smile or the truth that brings a tear,"['an', 'amazing', 'quote', 'sometimes', 'in', 'life', 'its', 'difficult', 'to', 'decide', 'whats', 'wrong', 'a', 'lie', 'that', 'brings', 'a', 'smile', 'or', 'the', 'truth', 'that', 'brings', 'a', 'tear']","['amazing', 'quote', 'sometimes', 'life', 'difficult', 'decide', 'whats', 'wrong', 'lie', 'brings', 'smile', 'truth', 'brings', 'tear']","['amazing', 'quote', 'sometimes', 'life', 'difficult', 'decide', 'whats', 'wrong', 'lie', 'brings', 'smile', 'truth', 'brings', 'tear']",amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear
0,Good night my dear.. Sleepwell&amp;Take care,good night my dear sleepwellamptake care,"['good', 'night', 'my', 'dear', 'sleepwellamptake', 'care']","['good', 'night', 'dear', 'sleepwellamptake', 'care']","['good', 'night', 'dear', 'sleepwellamptake', 'care']",good night dear sleepwellamptake care
0,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,then ü ask dad to pick ü up lar ü wan 2 stay until 6 meh,"['then', 'ü', 'ask', 'dad', 'to', 'pick', 'ü', 'up', 'lar', 'ü', 'wan', '2', 'stay', 'until', '6', 'meh']","['ü', 'ask', 'dad', 'pick', 'ü', 'lar', 'ü', 'wan', '2', 'stay', '6', 'meh']","['ü', 'ask', 'dad', 'pick', 'ü', 'lar', 'ü', 'wan', '2', 'stay', '6', 'meh']",ü ask dad pick ü lar ü wan 2 stay 6 meh
0,"Jus chillaxin, what up",jus chillaxin what up,"['jus', 'chillaxin', 'what', 'up']","['jus', 'chillaxin']","['jus', 'chillaxin']",jus chillaxin
0,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,hey das cool iknow all 2 wellda peril of studentfinancial crisisspk 2 u l8r,"['hey', 'das', 'cool', 'iknow', 'all', '2', 'wellda', 'peril', 'of', 'studentfinancial', 'crisisspk', '2', 'u', 'l8r']","['hey', 'das', 'cool', 'iknow', '2', 'wellda', 'peril', 'studentfinancial', 'crisisspk', '2', 'u', 'l8r']","['hey', 'da', 'cool', 'iknow', '2', 'wellda', 'peril', 'studentfinancial', 'crisisspk', '2', 'u', 'l8r']",hey da cool iknow 2 wellda peril studentfinancial crisisspk 2 u l8r
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,"['beautiful', 'truth', 'against', 'gravity', 'read', 'carefully', 'our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', 'goodmorning']","['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feels', 'light', 'someone', 'feels', 'heavy', 'someone', 'leaves', 'goodmorning']","['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feel', 'light', 'someone', 'feel', 'heavy', 'someone', 'leaf', 'goodmorning']",beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,do you want a new nokia 3510i colour phone deliveredtomorrow with 300 free minutes to any mobile  100 free texts  free camcorder reply or call 08000930705,"['do', 'you', 'want', 'a', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', 'with', '300', 'free', 'minutes', 'to', 'any', 'mobile', '100', 'free', 'texts', 'free', 'camcorder', 'reply', 'or', 'call', '08000930705']","['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minutes', 'mobile', '100', 'free', 'texts', 'free', 'camcorder', 'reply', 'call', '08000930705']","['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minute', 'mobile', '100', 'free', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705']",want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call 08000930705
0,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",whats that coming over the hill is it a monster hope you have a great day things r going fine here busy though ,"['whats', 'that', 'coming', 'over', 'the', 'hill', 'is', 'it', 'a', 'monster', 'hope', 'you', 'have', 'a', 'great', 'day', 'things', 'r', 'going', 'fine', 'here', 'busy', 'though']","['whats', 'coming', 'hill', 'monster', 'hope', 'great', 'day', 'things', 'r', 'going', 'fine', 'busy', 'though']","['whats', 'coming', 'hill', 'monster', 'hope', 'great', 'day', 'thing', 'r', 'going', 'fine', 'busy', 'though']",whats coming hill monster hope great day thing r going fine busy though
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,joys father is john then john is the  of joys father if u ans ths you hav  ltgt  iq tis s ias question try to answer,"['joys', 'father', 'is', 'john', 'then', 'john', 'is', 'the', 'of', 'joys', 'father', 'if', 'u', 'ans', 'ths', 'you', 'hav', 'ltgt', 'iq', 'tis', 's', 'ias', 'question', 'try', 'to', 'answer']","['joys', 'father', 'john', 'john', 'joys', 'father', 'u', 'ans', 'ths', 'hav', 'ltgt', 'iq', 'tis', 'ias', 'question', 'try', 'answer']","['joy', 'father', 'john', 'john', 'joy', 'father', 'u', 'an', 'th', 'hav', 'ltgt', 'iq', 'ti', 'ia', 'question', 'try', 'answer']",joy father john john joy father u an th hav ltgt iq ti ia question try answer
0,Only once then after ill obey all yours.,only once then after ill obey all yours,"['only', 'once', 'then', 'after', 'ill', 'obey', 'all', 'yours']","['ill', 'obey']","['ill', 'obey']",ill obey
0,No she didnt. I will search online and let you know.,no she didnt i will search online and let you know,"['no', 'she', 'didnt', 'i', 'will', 'search', 'online', 'and', 'let', 'you', 'know']","['didnt', 'search', 'online', 'let', 'know']","['didnt', 'search', 'online', 'let', 'know']",didnt search online let know
0,Where do you need to go to get it?,where do you need to go to get it,"['where', 'do', 'you', 'need', 'to', 'go', 'to', 'get', 'it']","['need', 'go', 'get']","['need', 'go', 'get']",need go get
0,No pic. Please re-send.,no pic please resend,"['no', 'pic', 'please', 'resend']","['pic', 'please', 'resend']","['pic', 'please', 'resend']",pic please resend
0,He remains a bro amongst bros,he remains a bro amongst bros,"['he', 'remains', 'a', 'bro', 'amongst', 'bros']","['remains', 'bro', 'amongst', 'bros']","['remains', 'bro', 'amongst', 'bros']",remains bro amongst bros
0,Uhhhhrmm isnt having tb test bad when youre sick,uhhhhrmm isnt having tb test bad when youre sick,"['uhhhhrmm', 'isnt', 'having', 'tb', 'test', 'bad', 'when', 'youre', 'sick']","['uhhhhrmm', 'isnt', 'tb', 'test', 'bad', 'youre', 'sick']","['uhhhhrmm', 'isnt', 'tb', 'test', 'bad', 'youre', 'sick']",uhhhhrmm isnt tb test bad youre sick
0,But i haf enuff space got like 4 mb...,but i haf enuff space got like 4 mb,"['but', 'i', 'haf', 'enuff', 'space', 'got', 'like', '4', 'mb']","['haf', 'enuff', 'space', 'got', 'like', '4', 'mb']","['haf', 'enuff', 'space', 'got', 'like', '4', 'mb']",haf enuff space got like 4 mb
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,life has never been this much fun and great until you came in you made it truly special for me i wont forget you enjoy  one gbpsms,"['life', 'has', 'never', 'been', 'this', 'much', 'fun', 'and', 'great', 'until', 'you', 'came', 'in', 'you', 'made', 'it', 'truly', 'special', 'for', 'me', 'i', 'wont', 'forget', 'you', 'enjoy', 'one', 'gbpsms']","['life', 'never', 'much', 'fun', 'great', 'came', 'made', 'truly', 'special', 'wont', 'forget', 'enjoy', 'one', 'gbpsms']","['life', 'never', 'much', 'fun', 'great', 'came', 'made', 'truly', 'special', 'wont', 'forget', 'enjoy', 'one', 'gbpsms']",life never much fun great came made truly special wont forget enjoy one gbpsms
1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,do you want a new video phone 600 anytime any network mins 400 inclusive video calls and downloads 5 per week free deltomorrow call 08002888812 or reply now,"['do', 'you', 'want', 'a', 'new', 'video', 'phone', '600', 'anytime', 'any', 'network', 'mins', '400', 'inclusive', 'video', 'calls', 'and', 'downloads', '5', 'per', 'week', 'free', 'deltomorrow', 'call', '08002888812', 'or', 'reply', 'now']","['want', 'new', 'video', 'phone', '600', 'anytime', 'network', 'mins', '400', 'inclusive', 'video', 'calls', 'downloads', '5', 'per', 'week', 'free', 'deltomorrow', 'call', '08002888812', 'reply']","['want', 'new', 'video', 'phone', '600', 'anytime', 'network', 'min', '400', 'inclusive', 'video', 'call', 'downloads', '5', 'per', 'week', 'free', 'deltomorrow', 'call', '08002888812', 'reply']",want new video phone 600 anytime network min 400 inclusive video call downloads 5 per week free deltomorrow call 08002888812 reply
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a £1500 bonus prize call 09066368470,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mob', 'no', 'you', 'are', 'awarded', 'with', 'a', '£1500', 'bonus', 'prize', 'call', '09066368470']","['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', '£1500', 'bonus', 'prize', 'call', '09066368470']","['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', '£1500', 'bonus', 'prize', 'call', '09066368470']",valued customer pleased advise following recent review mob awarded £1500 bonus prize call 09066368470
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,welcome please reply with your age and gender to begin eg 24m,"['welcome', 'please', 'reply', 'with', 'your', 'age', 'and', 'gender', 'to', 'begin', 'eg', '24m']","['welcome', 'please', 'reply', 'age', 'gender', 'begin', 'eg', '24m']","['welcome', 'please', 'reply', 'age', 'gender', 'begin', 'eg', '24m']",welcome please reply age gender begin eg 24m
1,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,freemsg 1month unlimited free calls activate smartcall txt call to no 68866 subscriptn3gbpwk unlimited calls help 08448714184 stoptxt stop landlineonly,"['freemsg', '1month', 'unlimited', 'free', 'calls', 'activate', 'smartcall', 'txt', 'call', 'to', 'no', '68866', 'subscriptn3gbpwk', 'unlimited', 'calls', 'help', '08448714184', 'stoptxt', 'stop', 'landlineonly']","['freemsg', '1month', 'unlimited', 'free', 'calls', 'activate', 'smartcall', 'txt', 'call', '68866', 'subscriptn3gbpwk', 'unlimited', 'calls', 'help', '08448714184', 'stoptxt', 'stop', 'landlineonly']","['freemsg', '1month', 'unlimited', 'free', 'call', 'activate', 'smartcall', 'txt', 'call', '68866', 'subscriptn3gbpwk', 'unlimited', 'call', 'help', '08448714184', 'stoptxt', 'stop', 'landlineonly']",freemsg 1month unlimited free call activate smartcall txt call 68866 subscriptn3gbpwk unlimited call help 08448714184 stoptxt stop landlineonly
1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,had your mobile 10 mths update to latest orange cameravideo phones for free save £s with free textsweekend calls text yes for a callback orno to opt out,"['had', 'your', 'mobile', '10', 'mths', 'update', 'to', 'latest', 'orange', 'cameravideo', 'phones', 'for', 'free', 'save', '£s', 'with', 'free', 'textsweekend', 'calls', 'text', 'yes', 'for', 'a', 'callback', 'orno', 'to', 'opt', 'out']","['mobile', '10', 'mths', 'update', 'latest', 'orange', 'cameravideo', 'phones', 'free', 'save', '£s', 'free', 'textsweekend', 'calls', 'text', 'yes', 'callback', 'orno', 'opt']","['mobile', '10', 'mths', 'update', 'latest', 'orange', 'cameravideo', 'phone', 'free', 'save', '£s', 'free', 'textsweekend', 'call', 'text', 'yes', 'callback', 'orno', 'opt']",mobile 10 mths update latest orange cameravideo phone free save £s free textsweekend call text yes callback orno opt
1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,am new 2 club  dont fink we met yet will b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x calls£1minmobsmore lkpobox177hp51fl,"['am', 'new', '2', 'club', 'dont', 'fink', 'we', 'met', 'yet', 'will', 'b', 'gr8', '2', 'c', 'u', 'please', 'leave', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'reply', 'promised', 'carlie', 'x', 'calls£1minmobsmore', 'lkpobox177hp51fl']","['new', '2', 'club', 'dont', 'fink', 'met', 'yet', 'b', 'gr8', '2', 'c', 'u', 'please', 'leave', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'reply', 'promised', 'carlie', 'x', 'calls£1minmobsmore', 'lkpobox177hp51fl']","['new', '2', 'club', 'dont', 'fink', 'met', 'yet', 'b', 'gr8', '2', 'c', 'u', 'please', 'leave', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'reply', 'promised', 'carlie', 'x', 'calls£1minmobsmore', 'lkpobox177hp51fl']",new 2 club dont fink met yet b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x calls£1minmobsmore lkpobox177hp51fl
0,True. Its easier with her here.,true its easier with her here,"['true', 'its', 'easier', 'with', 'her', 'here']","['true', 'easier']","['true', 'easier']",true easier
0,Sure but since my parents will be working on Tuesday I don't really need a cover story,sure but since my parents will be working on tuesday i dont really need a cover story,"['sure', 'but', 'since', 'my', 'parents', 'will', 'be', 'working', 'on', 'tuesday', 'i', 'dont', 'really', 'need', 'a', 'cover', 'story']","['sure', 'since', 'parents', 'working', 'tuesday', 'dont', 'really', 'need', 'cover', 'story']","['sure', 'since', 'parent', 'working', 'tuesday', 'dont', 'really', 'need', 'cover', 'story']",sure since parent working tuesday dont really need cover story
0,Haha okay... Today weekend leh... ,haha okay today weekend leh ,"['haha', 'okay', 'today', 'weekend', 'leh']","['haha', 'okay', 'today', 'weekend', 'leh']","['haha', 'okay', 'today', 'weekend', 'leh']",haha okay today weekend leh
0,Hi darlin did youPhone me? Im atHome if youwanna chat.,hi darlin did youphone me im athome if youwanna chat,"['hi', 'darlin', 'did', 'youphone', 'me', 'im', 'athome', 'if', 'youwanna', 'chat']","['hi', 'darlin', 'youphone', 'im', 'athome', 'youwanna', 'chat']","['hi', 'darlin', 'youphone', 'im', 'athome', 'youwanna', 'chat']",hi darlin youphone im athome youwanna chat
